enrollmentId,userId,courseId,enrolledAt,progress,completed,totalCount,completedCount,isQuizTaken,isParticipated,isFeedback
NeGelVRc,261,8,2024-10-07T15:07:42.805514,82,False,11,1,True,False,True
UrlHbpqQ,188,2,2024-10-07T15:07:42.805514,53,False,16,0,False,True,False
5SrcmMoy,49,7,2024-10-07T15:07:42.805514,54,False,12,10,False,True,True
xevvvA2W,27,4,2024-10-07T15:07:42.805514,15,False,17,11,False,True,True
Yp9F2KZL,284,15,2024-10-07T15:07:42.805514,52,False,9,5,True,False,False
uA12Uz96,53,7,2024-10-07T15:07:42.805514,16,False,6,4,False,True,False
NjHMdyBN,191,14,2024-10-07T15:07:42.805514,36,False,14,12,False,True,False
t72zTDcf,141,4,2024-10-07T15:07:42.805514,60,False,6,3,False,True,False
BBsJMs3l,81,6,2024-10-07T15:07:42.805514,19,False,8,6,False,False,False
F3NnAyWM,194,13,2024-10-07T15:07:42.805514,34,False,18,10,False,True,False
lt8Mfjau,149,18,2024-10-07T15:07:42.805514,13,False,18,12,False,False,True
sinvt9NW,280,6,2024-10-07T15:07:42.806514,88,False,12,2,True,False,True
RNIWiNTd,49,15,2024-10-07T15:07:42.806514,87,False,5,0,True,True,True
s8EHmOXG,26,11,2024-10-07T15:07:42.806514,88,False,18,11,False,False,True
1A6FrDyA,16,1,2024-10-07T15:07:42.806514,69,False,20,14,True,False,False
HJrT230J,11,3,2024-10-07T15:07:42.806514,41,False,14,4,True,True,False
eXl5k7V7,273,11,2024-10-07T15:07:42.806514,39,False,12,10,True,True,False
RIQKUvGu,148,16,2024-10-07T15:07:42.806514,52,False,7,2,False,False,False
fhcciRDu,4,13,2024-10-07T15:07:42.806514,54,False,15,5,False,True,True
SANPFCzN,213,10,2024-10-07T15:07:42.806514,23,False,10,3,True,True,False
NPsCqgZN,274,16,2024-10-07T15:07:42.806514,45,False,6,4,False,True,False
mEHib0p7,206,3,2024-10-07T15:07:42.806514,46,False,9,4,True,False,True
XuyttHWk,126,4,2024-10-07T15:07:42.806514,4,False,10,7,False,True,False
Vdc2oKI0,11,12,2024-10-07T15:07:42.806514,20,False,7,4,True,False,True
6dHIJFny,297,3,2024-10-07T15:07:42.806514,2,False,5,1,True,True,True
kL0JstYh,187,6,2024-10-07T15:07:42.806514,26,False,15,9,True,True,False
eanbJTdc,180,16,2024-10-07T15:07:42.806514,76,False,9,2,True,False,True
tsl21F7s,49,16,2024-10-07T15:07:42.806514,0,False,10,7,True,False,False
CLfy5dMU,151,20,2024-10-07T15:07:42.806514,71,False,14,6,False,False,False
W1bPxXpn,221,8,2024-10-07T15:07:42.806514,78,False,13,9,True,False,False
avVkctbY,164,6,2024-10-07T15:07:42.806514,87,False,18,11,True,False,True
FOVOnzsU,254,19,2024-10-07T15:07:42.806514,5,False,16,6,False,True,True
8tMIsq5X,43,17,2024-10-07T15:07:42.806514,74,False,5,4,False,False,True
DwUbxmHa,78,17,2024-10-07T15:07:42.806514,21,False,19,9,True,False,False
gNNCZ9yp,100,6,2024-10-07T15:07:42.806514,88,False,16,4,True,True,False
49zFRa2W,165,14,2024-10-07T15:07:42.806514,19,False,14,8,False,False,False
9A11xWtc,294,3,2024-10-07T15:07:42.806514,73,False,17,4,True,False,False
TJDhePLL,71,5,2024-10-07T15:07:42.806514,58,False,15,5,False,True,False
bNgEi87f,232,6,2024-10-07T15:07:42.806514,6,False,10,4,True,False,True
a6f78EmH,171,8,2024-10-07T15:07:42.806514,36,False,10,9,True,False,True
Y5Al3huZ,148,12,2024-10-07T15:07:42.806514,27,False,20,10,False,True,True
eCO4kB2e,215,9,2024-10-07T15:07:42.806514,6,False,14,2,False,True,True
1CPihfN0,284,16,2024-10-07T15:07:42.806514,42,False,19,18,False,False,False
n01m6qY0,134,5,2024-10-07T15:07:42.806514,49,False,16,0,True,False,False
qsyBAuNA,14,2,2024-10-07T15:07:42.806514,67,False,19,2,False,False,False
OsOthyXQ,180,9,2024-10-07T15:07:42.806514,51,False,8,3,False,True,False
V7vHSZRc,188,12,2024-10-07T15:07:42.806514,77,False,12,6,True,False,False
mEbhz7Zu,3,16,2024-10-07T15:07:42.807514,20,False,20,2,False,False,True
iuFCgc0S,66,11,2024-10-07T15:07:42.807514,32,False,9,5,True,False,True
16WgRQAq,50,18,2024-10-07T15:07:42.807514,25,False,10,7,True,True,True
64G2EBkG,97,4,2024-10-07T15:07:42.807514,82,False,7,0,True,True,True
8NrE54zC,256,20,2024-10-07T15:07:42.807514,82,False,16,1,True,False,False
TmhZt6N6,298,10,2024-10-07T15:07:42.807514,55,False,12,4,True,True,True
BzYPndk5,199,12,2024-10-07T15:07:42.807514,86,False,5,1,False,False,False
5SfIvNho,82,7,2024-10-07T15:07:42.807514,1,False,13,9,False,False,True
xI9J7S2F,276,4,2024-10-07T15:07:42.807514,14,False,9,2,True,True,True
inpPo0S2,273,3,2024-10-07T15:07:42.807514,26,False,5,1,True,True,True
A9smtgQX,279,9,2024-10-07T15:07:42.807514,64,False,5,1,True,True,False
uNTSRvoo,162,8,2024-10-07T15:07:42.807514,94,False,11,8,True,False,True
cEOPDTWw,135,18,2024-10-07T15:07:42.807514,96,False,18,2,False,False,True
RC6nF9zS,138,1,2024-10-07T15:07:42.807514,68,False,9,4,True,True,True
2a2vz8zu,269,6,2024-10-07T15:07:42.807514,24,False,18,9,True,True,False
6j0noSIR,277,19,2024-10-07T15:07:42.807514,70,False,13,7,False,True,False
vNPfnbEl,138,2,2024-10-07T15:07:42.807514,90,False,19,9,True,False,True
Wf14yCE7,57,19,2024-10-07T15:07:42.807514,71,False,15,9,False,False,True
T4g4OJAr,236,4,2024-10-07T15:07:42.807514,18,False,9,8,True,True,False
xD6mMxjs,212,6,2024-10-07T15:07:42.807514,5,False,10,1,False,False,False
cZOUXyZL,161,17,2024-10-07T15:07:42.807514,58,False,19,16,False,True,False
nzxWOBM1,29,5,2024-10-07T15:07:42.807514,4,False,12,8,True,True,True
MkOaS4QY,65,1,2024-10-07T15:07:42.807514,14,False,12,2,True,False,True
2xNUYg6V,117,6,2024-10-07T15:07:42.807514,98,False,19,3,False,True,True
5vGAUnQv,172,11,2024-10-07T15:07:42.807514,16,False,7,1,False,False,False
J1tDPYSR,260,20,2024-10-07T15:07:42.807514,37,False,11,3,True,True,False
A90p5xs9,181,13,2024-10-07T15:07:42.807514,52,False,6,2,True,False,True
qZ3sXjws,232,19,2024-10-07T15:07:42.807514,59,False,5,2,False,False,False
MK9sH2qI,213,9,2024-10-07T15:07:42.807514,92,False,6,2,True,True,True
h7e13bR0,216,13,2024-10-07T15:07:42.807514,33,False,10,0,False,False,True
gvEU6NCX,252,8,2024-10-07T15:07:42.807514,66,False,5,2,False,False,False
wkaxo5LI,57,17,2024-10-07T15:07:42.807514,29,False,17,3,True,False,True
6C3ELSPe,221,4,2024-10-07T15:07:42.807514,77,False,13,1,True,False,False
zNUb9odc,22,13,2024-10-07T15:07:42.808515,54,False,11,3,True,False,True
4c9as7nF,104,12,2024-10-07T15:07:42.808515,62,False,19,15,False,False,False
SuHSdmfk,140,8,2024-10-07T15:07:42.808515,25,False,11,8,True,False,True
6RzsFmZT,286,6,2024-10-07T15:07:42.808515,48,False,20,6,True,False,False
ncc8JFOn,218,13,2024-10-07T15:07:42.808515,39,False,7,3,True,True,True
oKIjc4M5,278,18,2024-10-07T15:07:42.808515,21,False,10,9,True,True,True
g67hpomS,23,10,2024-10-07T15:07:42.808515,81,False,11,2,False,True,True
nerNUtaV,111,2,2024-10-07T15:07:42.808515,79,False,18,1,True,True,True
Flnr1fmt,194,19,2024-10-07T15:07:42.808515,91,False,8,0,False,True,True
Lt0ydAR8,59,7,2024-10-07T15:07:42.808515,83,False,12,9,True,True,True
eTe3t6ua,276,5,2024-10-07T15:07:42.808515,16,False,5,4,True,False,False
0eXXz6OM,153,19,2024-10-07T15:07:42.808515,32,False,14,2,False,True,False
1yvW5Bpg,51,13,2024-10-07T15:07:42.808515,49,False,16,1,False,True,True
IkSWw44p,36,15,2024-10-07T15:07:42.808515,0,False,15,11,True,False,False
4XKdJ2m4,101,2,2024-10-07T15:07:42.808515,96,False,18,9,False,False,True
g4kVUFsL,229,6,2024-10-07T15:07:42.808515,88,False,10,9,True,True,False
t1fALmNQ,161,5,2024-10-07T15:07:42.808515,47,False,12,6,True,True,False
eSQaxUoR,67,17,2024-10-07T15:07:42.808515,25,False,18,9,False,False,False
nrjLLXWj,44,4,2024-10-07T15:07:42.808515,20,False,10,9,False,True,False
oyxkDrAT,103,17,2024-10-07T15:07:42.808515,5,False,17,1,True,True,False
Q7rFQk8F,127,7,2024-10-07T15:07:42.808515,50,False,10,3,False,True,True
2GNFQmGH,102,17,2024-10-07T15:07:42.808515,96,False,20,13,True,False,False
fPcX5QWT,222,2,2024-10-07T15:07:42.808515,44,False,16,15,False,True,True
iWRFnJjV,105,10,2024-10-07T15:07:42.808515,73,False,15,10,True,False,False
TKLo4zrI,207,17,2024-10-07T15:07:42.808515,7,False,12,5,False,False,False
6tmQlHCj,33,11,2024-10-07T15:07:42.808515,92,False,8,7,True,True,False
8ARAfltR,83,7,2024-10-07T15:07:42.808515,0,False,14,12,False,False,False
s1blJFoO,49,12,2024-10-07T15:07:42.808515,82,False,5,2,False,True,True
F7VTpFEG,172,9,2024-10-07T15:07:42.808515,2,False,8,5,True,True,True
HbtiPgaY,222,9,2024-10-07T15:07:42.808515,27,False,17,16,True,True,True
3sogRtok,154,3,2024-10-07T15:07:42.808515,5,False,14,5,False,True,True
ER6ZfVz9,42,2,2024-10-07T15:07:42.808515,4,False,16,2,False,False,False
5DM1c0et,34,14,2024-10-07T15:07:42.808515,36,False,6,2,True,False,False
D2hqR0Xn,133,19,2024-10-07T15:07:42.808515,97,False,15,3,True,True,False
aukB5Jod,221,15,2024-10-07T15:07:42.808515,46,False,9,5,False,False,False
kSSX3WmH,46,14,2024-10-07T15:07:42.809546,52,False,17,3,False,False,True
HEh1n7zi,274,7,2024-10-07T15:07:42.809546,23,False,15,0,True,True,False
idsrv6MT,48,8,2024-10-07T15:07:42.809546,46,False,17,14,True,True,False
KAb3DYdd,172,15,2024-10-07T15:07:42.809546,22,False,12,6,False,False,True
6agJunDc,262,12,2024-10-07T15:07:42.809546,84,False,14,11,False,True,True
fEBXpx0H,42,20,2024-10-07T15:07:42.809546,7,False,19,11,True,True,True
0IYlRa3A,169,5,2024-10-07T15:07:42.809546,24,False,18,1,False,False,False
wNmz9lGc,1,10,2024-10-07T15:07:42.809546,59,False,16,7,True,False,False
RYyzTR8E,174,13,2024-10-07T15:07:42.809546,12,False,15,12,False,True,True
FHIOmSsN,90,10,2024-10-07T15:07:42.809546,43,False,20,3,True,True,True
yZgdBQOz,252,4,2024-10-07T15:07:42.809546,71,False,12,11,True,True,False
ZM70Az1N,221,18,2024-10-07T15:07:42.809546,18,False,12,11,True,False,True
ui65vFtn,269,4,2024-10-07T15:07:42.809546,52,False,19,5,True,False,True
g7VnbMsN,230,8,2024-10-07T15:07:42.809546,63,False,17,6,True,True,True
XPlwqwIo,78,4,2024-10-07T15:07:42.809546,76,False,12,8,True,True,True
1WmEfZ2m,39,8,2024-10-07T15:07:42.809546,4,False,18,6,False,False,False
5P8NYTta,83,10,2024-10-07T15:07:42.809546,18,False,17,2,True,True,True
UVdiVODw,28,4,2024-10-07T15:07:42.809546,50,False,19,5,True,True,False
U6SL1LG8,22,2,2024-10-07T15:07:42.809546,20,False,16,7,False,False,True
RMfI6Q7x,230,19,2024-10-07T15:07:42.809546,97,False,13,0,True,True,False
46bOOD66,203,7,2024-10-07T15:07:42.809546,20,False,13,4,False,False,True
JaQDO2hZ,170,10,2024-10-07T15:07:42.809546,76,False,8,0,True,True,False
fG9yWFkV,148,10,2024-10-07T15:07:42.809546,66,False,17,7,True,True,True
QFBDIeTv,128,8,2024-10-07T15:07:42.809546,92,False,19,15,True,False,False
aGBuKcf3,173,17,2024-10-07T15:07:42.809546,89,False,15,14,False,False,False
UVeJRbrf,131,12,2024-10-07T15:07:42.809546,59,False,5,3,True,False,True
koIyBSGx,185,18,2024-10-07T15:07:42.809546,98,False,12,11,True,True,False
4mPlD4om,59,1,2024-10-07T15:07:42.809546,18,False,19,0,False,False,False
pIrbPqBQ,260,6,2024-10-07T15:07:42.809546,46,False,12,1,True,True,False
krUTnmnP,9,3,2024-10-07T15:07:42.809546,58,False,14,0,False,True,False
4TABsoDu,150,3,2024-10-07T15:07:42.809546,48,False,11,1,True,True,False
oLXNULbM,249,3,2024-10-07T15:07:42.809546,30,False,14,0,False,True,True
zILmpTnx,61,10,2024-10-07T15:07:42.809546,69,False,7,4,False,False,True
RpRnRqpX,190,12,2024-10-07T15:07:42.810545,82,False,16,1,False,False,False
Nq8VHEff,39,15,2024-10-07T15:07:42.810545,5,False,11,0,False,False,True
vcGx9QHM,132,5,2024-10-07T15:07:42.810545,78,False,6,3,False,True,True
YhaLzuSo,150,11,2024-10-07T15:07:42.810545,75,False,5,0,True,True,False
PULXdDGR,289,9,2024-10-07T15:07:42.810545,15,False,19,10,True,True,False
s50R8Hm1,297,6,2024-10-07T15:07:42.810545,27,False,14,4,True,False,False
vEU7rVlw,168,6,2024-10-07T15:07:42.810545,73,False,11,3,True,True,False
nlsMoi5E,260,8,2024-10-07T15:07:42.810545,52,False,14,5,False,True,True
toKXokfR,274,14,2024-10-07T15:07:42.810545,47,False,5,3,False,True,True
KydyCHLo,290,11,2024-10-07T15:07:42.810545,50,False,11,3,True,True,True
2Ef37Qpq,149,6,2024-10-07T15:07:42.810545,10,False,11,10,True,True,False
YyL3jGum,227,10,2024-10-07T15:07:42.810545,51,False,20,13,True,False,False
bjYvSa36,293,3,2024-10-07T15:07:42.810545,82,False,9,6,False,True,False
Xzx3eZfJ,69,18,2024-10-07T15:07:42.810545,71,False,7,3,True,True,True
S7jVQB2L,231,9,2024-10-07T15:07:42.810545,36,False,18,14,False,True,False
CSYLWZvL,24,1,2024-10-07T15:07:42.810545,98,False,11,5,True,False,False
vaSenJMv,238,10,2024-10-07T15:07:42.810545,76,False,5,3,True,False,True
aqUMY7jl,69,5,2024-10-07T15:07:42.810545,68,False,14,4,True,False,False
F6l3KJEK,147,6,2024-10-07T15:07:42.810545,44,False,8,4,True,False,True
KB5KsQG3,16,10,2024-10-07T15:07:42.810545,68,False,17,5,True,False,True
OmEYFl3F,29,18,2024-10-07T15:07:42.810545,22,False,7,5,True,True,True
cz3FUfDw,4,20,2024-10-07T15:07:42.810545,62,False,11,1,False,False,True
X1AdjnEr,212,16,2024-10-07T15:07:42.810545,3,False,7,6,True,True,False
WKo2JjDf,51,20,2024-10-07T15:07:42.810545,56,False,14,5,False,False,True
3P5X6mPM,196,20,2024-10-07T15:07:42.810545,70,False,16,2,True,False,False
4V2sKuug,131,17,2024-10-07T15:07:42.810545,35,False,10,2,False,False,False
77oPLdej,115,11,2024-10-07T15:07:42.810545,50,False,11,0,True,False,True
sjRMod0Y,221,20,2024-10-07T15:07:42.810545,11,False,12,2,False,True,True
feGLvQ8n,290,15,2024-10-07T15:07:42.810545,23,False,8,3,True,True,True
rD1vJ6LJ,151,17,2024-10-07T15:07:42.810545,45,False,16,0,True,True,True
ckdY8T9C,92,6,2024-10-07T15:07:42.810545,31,False,15,10,True,True,False
2avrd8pS,184,12,2024-10-07T15:07:42.810545,46,False,10,3,False,False,True
hPUuWLVY,214,2,2024-10-07T15:07:42.811546,78,False,16,1,False,False,True
vL6YJ1jk,31,2,2024-10-07T15:07:42.811546,86,False,13,12,True,True,True
tifJjVt7,30,18,2024-10-07T15:07:42.811546,96,False,5,0,True,True,False
muk5ph3W,47,15,2024-10-07T15:07:42.811546,70,False,10,9,True,True,False
U9kHF6sD,287,12,2024-10-07T15:07:42.811546,33,False,11,7,False,True,False
jpH7RT8i,267,5,2024-10-07T15:07:42.811546,32,False,13,9,False,True,True
XFVM8zBj,138,5,2024-10-07T15:07:42.811546,38,False,9,5,True,True,False
4quLzq0P,227,4,2024-10-07T15:07:42.811546,77,False,10,1,True,False,False
Z0dKvhuX,142,16,2024-10-07T15:07:42.811546,2,False,6,5,True,True,True
dytmBdaV,70,18,2024-10-07T15:07:42.811546,23,False,17,3,False,False,True
QV3VitOE,154,15,2024-10-07T15:07:42.811546,92,False,14,11,True,False,False
gMWGvclA,162,15,2024-10-07T15:07:42.811546,1,False,14,7,True,False,False
jiHaIKHz,294,15,2024-10-07T15:07:42.811546,91,False,13,2,False,False,False
cF1OyN0r,285,4,2024-10-07T15:07:42.811546,57,False,16,6,False,False,True
iSTKZlZR,122,17,2024-10-07T15:07:42.811546,42,False,15,8,True,True,False
yYC5VcJx,298,19,2024-10-07T15:07:42.811546,78,False,20,12,True,True,False
60c5Cwzs,30,17,2024-10-07T15:07:42.811546,39,False,15,8,True,False,False
rgKQhra7,234,19,2024-10-07T15:07:42.811546,8,False,12,2,True,True,False
7wiTPd5z,90,8,2024-10-07T15:07:42.811546,45,False,13,12,False,False,False
UKOctqLi,66,17,2024-10-07T15:07:42.811546,12,False,16,14,True,False,False
6LdwEYBO,284,8,2024-10-07T15:07:42.811546,57,False,16,14,False,False,True
Hgdst6zQ,88,18,2024-10-07T15:07:42.811546,27,False,13,1,False,True,True
nTUcsnlA,280,1,2024-10-07T15:07:42.811546,20,False,5,4,False,True,True
btb3tKeM,289,16,2024-10-07T15:07:42.811546,34,False,15,13,True,False,True
Ll691oCe,175,16,2024-10-07T15:07:42.811546,16,False,9,5,True,True,False
bLdEwv1R,133,13,2024-10-07T15:07:42.811546,91,False,12,8,False,True,True
fae89Lsb,14,17,2024-10-07T15:07:42.811546,98,False,15,3,True,False,True
QcTOnLcM,247,14,2024-10-07T15:07:42.811546,67,False,12,4,True,True,True
ObBHPH3X,133,6,2024-10-07T15:07:42.811546,38,False,13,7,False,False,False
IjgNlsnY,238,1,2024-10-07T15:07:42.811546,40,False,8,2,False,False,True
WJFmSFq7,56,3,2024-10-07T15:07:42.811546,54,False,12,3,False,False,False
ywqCw6la,41,5,2024-10-07T15:07:42.811546,33,False,15,1,False,False,True
boNZEQB2,81,7,2024-10-07T15:07:42.812544,42,False,13,3,False,False,True
10OCoqSC,171,11,2024-10-07T15:07:42.812544,100,True,5,5,True,False,False
z2z9xCIY,202,20,2024-10-07T15:07:42.812544,53,False,12,9,False,False,False
y8IzlJvz,193,14,2024-10-07T15:07:42.812544,79,False,6,3,True,False,False
rX42ejMr,52,3,2024-10-07T15:07:42.812544,7,False,13,3,False,False,True
inleNtee,40,5,2024-10-07T15:07:42.812544,57,False,9,2,True,False,True
Twg1Upwr,170,15,2024-10-07T15:07:42.812544,2,False,15,6,False,True,False
IDrs5nJB,136,5,2024-10-07T15:07:42.812544,62,False,12,9,False,False,True
sgnBzImw,199,16,2024-10-07T15:07:42.812544,46,False,6,2,True,True,False
un4nOrud,100,11,2024-10-07T15:07:42.812544,75,False,10,8,True,True,False
7pUAD1g1,142,18,2024-10-07T15:07:42.812544,82,False,18,14,True,True,False
nsXP5Izm,73,11,2024-10-07T15:07:42.812544,98,False,8,0,False,True,True
qiIYmm2M,131,14,2024-10-07T15:07:42.812544,3,False,19,17,True,False,False
2BpCEPCW,232,12,2024-10-07T15:07:42.812544,25,False,14,5,False,False,True
YGNGYFjF,282,11,2024-10-07T15:07:42.812544,55,False,16,7,True,False,True
6eRaNg1T,78,12,2024-10-07T15:07:42.812544,92,False,14,2,False,False,True
Mpk2HdQ4,190,3,2024-10-07T15:07:42.812544,58,False,20,14,True,True,False
5tmZwimI,199,20,2024-10-07T15:07:42.812544,69,False,15,6,True,False,False
xHOXL43K,72,6,2024-10-07T15:07:42.812544,59,False,8,0,False,False,False
WwDeq8Mq,250,7,2024-10-07T15:07:42.812544,64,False,12,0,True,False,True
hcJOLVTz,160,12,2024-10-07T15:07:42.812544,80,False,12,9,False,False,True
e2HpckhX,277,10,2024-10-07T15:07:42.812544,37,False,17,0,True,False,False
gk52QjQs,89,6,2024-10-07T15:07:42.812544,23,False,9,1,False,True,False
GEvulStN,58,3,2024-10-07T15:07:42.812544,76,False,15,1,True,False,False
xFqcozjL,289,19,2024-10-07T15:07:42.812544,28,False,5,4,True,False,True
IMvwUJnV,230,17,2024-10-07T15:07:42.812544,57,False,6,1,True,True,False
27X3O5xZ,15,6,2024-10-07T15:07:42.812544,59,False,6,2,False,True,False
obaXSeqH,17,11,2024-10-07T15:07:42.812544,3,False,20,1,False,False,False
9fbOdG3R,32,15,2024-10-07T15:07:42.812544,20,False,9,8,False,False,True
sqRZi4rO,141,11,2024-10-07T15:07:42.812544,91,False,15,0,True,True,True
EkVS7UFa,66,10,2024-10-07T15:07:42.812544,26,False,8,1,False,False,False
nEjNrCrS,286,15,2024-10-07T15:07:42.812544,84,False,7,3,True,False,True
nIJ8j6sd,22,19,2024-10-07T15:07:42.813546,89,False,18,13,False,True,False
Dvg6vt48,268,15,2024-10-07T15:07:42.813546,52,False,5,0,True,True,True
GfUrEaa8,201,8,2024-10-07T15:07:42.813546,33,False,8,7,False,False,False
FjzwVTfR,235,19,2024-10-07T15:07:42.813546,56,False,17,11,True,True,True
4cc19Bl4,108,20,2024-10-07T15:07:42.813546,41,False,10,6,False,True,False
6IrMO08b,106,17,2024-10-07T15:07:42.813546,68,False,6,4,False,False,True
No1oQhi7,23,4,2024-10-07T15:07:42.813546,93,False,9,2,False,True,True
DHvaXgNp,27,17,2024-10-07T15:07:42.813546,66,False,15,0,True,False,False
17rUHIt8,286,19,2024-10-07T15:07:42.813546,42,False,6,3,False,False,False
hiLEzJVl,20,2,2024-10-07T15:07:42.813546,79,False,8,1,False,False,False
6lmAUCVm,15,14,2024-10-07T15:07:42.813546,8,False,7,0,False,False,True
OuYwgd7y,10,15,2024-10-07T15:07:42.813546,63,False,7,5,False,False,True
YCWMlcEk,138,15,2024-10-07T15:07:42.813546,90,False,6,1,True,True,False
5tn12lcx,52,13,2024-10-07T15:07:42.813546,95,False,18,15,True,False,True
cUL9Djsw,198,14,2024-10-07T15:07:42.813546,47,False,20,0,True,False,False
JfN7dG2r,234,4,2024-10-07T15:07:42.813546,0,False,16,14,False,True,False
OnCVwhpr,119,15,2024-10-07T15:07:42.813546,31,False,9,6,True,False,False
bE6Cj56D,46,7,2024-10-07T15:07:42.813546,22,False,10,8,True,True,True
pHJEBWhV,225,1,2024-10-07T15:07:42.813546,27,False,18,5,True,True,False
pjsepqCa,188,8,2024-10-07T15:07:42.813546,55,False,14,3,False,True,True
CyTwZf4z,298,17,2024-10-07T15:07:42.813546,56,False,18,1,True,False,True
dyaQi8dh,203,3,2024-10-07T15:07:42.813546,26,False,17,10,False,False,True
TfBiO9kR,39,1,2024-10-07T15:07:42.813546,58,False,15,0,False,False,True
dv9iYFI4,5,11,2024-10-07T15:07:42.813546,19,False,8,1,False,True,False
zYkKeL0T,206,20,2024-10-07T15:07:42.813546,45,False,16,4,False,True,True
LNvjxJo4,126,16,2024-10-07T15:07:42.813546,33,False,7,5,True,True,True
vQihLZIS,127,4,2024-10-07T15:07:42.813546,24,False,17,16,True,False,False
EhVJuCuk,18,8,2024-10-07T15:07:42.813546,5,False,16,2,True,True,True
M0TPiKZi,116,19,2024-10-07T15:07:42.813546,96,False,16,14,False,True,False
ZzWxw9Ym,84,10,2024-10-07T15:07:42.813546,86,False,16,2,True,False,False
9mos7WMw,239,7,2024-10-07T15:07:42.813546,75,False,10,0,True,True,True
Eg1o5Xtz,277,13,2024-10-07T15:07:42.814545,15,False,9,4,False,False,True
UiDxKnjk,137,4,2024-10-07T15:07:42.814545,55,False,7,4,True,False,True
HwVUGXYZ,185,19,2024-10-07T15:07:42.814545,78,False,6,5,True,False,True
WqmcQsp3,46,18,2024-10-07T15:07:42.814545,13,False,13,12,True,True,True
6nhvNe7z,209,4,2024-10-07T15:07:42.814545,18,False,11,7,False,False,True
XWw5rxvG,130,6,2024-10-07T15:07:42.814545,5,False,8,4,True,True,True
BNqQqyZc,127,18,2024-10-07T15:07:42.814545,12,False,17,8,False,True,False
AnZbi9fB,201,11,2024-10-07T15:07:42.814545,92,False,17,6,False,False,False
9UsSVkQ6,47,11,2024-10-07T15:07:42.814545,94,False,20,6,False,False,True
rkAevO17,54,14,2024-10-07T15:07:42.814545,59,False,11,2,True,False,True
F50THAla,28,18,2024-10-07T15:07:42.814545,44,False,18,13,False,False,False
2rMwDgZ2,189,1,2024-10-07T15:07:42.814545,43,False,11,10,False,True,True
Fd8J1aNJ,261,10,2024-10-07T15:07:42.814545,5,False,15,5,False,True,True
0PXfEQsY,116,20,2024-10-07T15:07:42.814545,67,False,12,8,False,True,True
eaIDz7XX,10,17,2024-10-07T15:07:42.814545,84,False,8,3,True,True,True
odb9d2Rj,121,18,2024-10-07T15:07:42.814545,30,False,11,6,True,False,True
86nRXakg,85,11,2024-10-07T15:07:42.814545,20,False,15,12,False,True,False
XDmLFtR9,75,8,2024-10-07T15:07:42.814545,29,False,11,10,True,False,True
L1FHqB6I,72,9,2024-10-07T15:07:42.814545,45,False,6,2,True,False,False
midZxRA6,191,16,2024-10-07T15:07:42.814545,21,False,18,7,True,False,False
